1	this seroquel is hitting me soo hard with this beer
0	#Levothyrox: Ouvrons une enquête parlementaire ! https://t.co/HhV12SZ9vb via @mesopinions_com
1	hi twitter. my brain's mushier than a million blancmanges. pregabalin at max dose does that. i miss trying(!) to be amusing &amp; spamming you &gt;
0	https://t.co/73CXt1W19R  #Depression #Buprenorphine   (#SharedFacts #BrainFunction #MolecularReality
0	😺✏ — (médicament)  J'ai essayé tous les AINS (ibuprofen, baclofen tout les trucs en fen) mais ça n'a aucun effet pour moi. En ce moment j'essaie l'Ixprim (tramadol + paracétamol… https://t.co/YktjvhoI2j
1	@jf7514 tell me about weight gain. lyrica and then gabapentin =30lbs in 2 months! off them now. stopped working. #fibromyalgia sucks!
0	@_12_E_8_H_15_B Récupere le tramadol et vend-le 😏 Ou donne le moi 🥺😏
1	popped a vyvanse i'm tweaking. whoop
1	i'm gonna sue you bastards for making me take ventolin my whole life and now i can't get off the stuff
0	@Sculptey Moi aussi C'est de plus en plus souvent 😑 Prends tu du cymbalta? A tu des effets secondaires ?
0	J’ai fais quoi pour mériter de souffrir au point d’être sous morphine ptn ??????
0	@nimdona Tveux une prescription de xanax ?
0	@Prince_Hyppal @unemarocaine Les mecs sous xanax
1	@shadylane1217 i'm on enbrel right now... not starting mtx til november. i know that 'hungover' feeling though :( hope it gets better for u!
1	nexium may increase your risk of getting severe diarrhea.
1	celecoxib long term increase risk of stroke
0	@ProfInsoumis @AgatheIrene @loysbonod Sous safari ? Moi sous Prozac depuis le passage de la loi #ÉcoleDeLaConfiance au sénat.
1	@enlightenmentor umm, are you being a smart-ass? dont mess with me right now. going through cymbalta withdrawal i think &amp; im very depressed.
1	@helenahorne how do you like the copaxone??  thinking of switching to it.  on tecfidera now but not liking the weight gain and hair loss. 💊💉
0	@HoldingIpel @kittymiss141 Prenez vite un Xanax®️. Voire deux.
0	@tomlindruggie j’ai trop la flemme d’aller chercher ma ventoline donc jvous tiens juste au jus, si jamais je tweet plus après ce tweet vs savez ce que je deviens quoi
1	@samuraiknitter darvocet never worked for me. currently prescribed hydrocodone, robaxin and an anti-nauseal.
1	eszopiclone (marketed as lunesta) has also been associated with gynecomastia, not just spironolactone. #boards
0	@SeniMss @Nureem_ Ah donc je vole ta ventoline dans ton sac Channel du marché d'Ivry et c'est bon j'ai gagné le combat? Déçu..
0	@DrPChouinard Liquid albuterol po!
0	@kamihaeri Ok j’hésitais à le regarder, je prépare le Xanax
0	@indy_yet @quetiapine100 Je prends la Fluoxetine pour la dépression à la base... peut-être pour ça qu'on est pas passé à autre chose
0	@amanee_l oublie pas ta ventoline hein
1	when the depression is coming out caused by this damn levofloxacin :))
1	stop taking adderall then you duck “@idkchellls: my heart has been beating so fast for the past 2 weeks .”
1	my mind races when i'm on a vyvanse
0	TD #Santé #Société : jeu de rôle-débat avec les étudiant.e.s de L2 autour du Levothyrox https://t.co/5RVThfkg8B
1	okay my doctor tried to perscribe me strattera instead of adderall and i couldn't tell him that strattera doesn't work ugh
1	?oh god never do a ventolin right before bed #jitterysteroidenergy
0	@pkille35 @EmmanuelMacron ca me saoul ca fais au moins 2 mois je galère j'attend un rendez vous allergologues 2 mois …. la pharmacie sans ordonnance veulent rien donner a part de la Ventoline magnifique! mes antihistaminique je passe avec l ordonnance à quelqu'un d autre waouhhhh super normal
0	Apportez une ventoline https://t.co/nn0S010Kq5
1	im diabetic 2- i was on metformin since 2001 and had this yr b taken off it harmed my kidneys. i am on 0 meds for diabetes now only diet.
1	@niceties @writehandedgirl crohnie here. but i used to be on humira and got switched to infliximab after humira attacked my bones #anygood?
0	@sunynmjn oui oui prend tes xanax et tais toi
1	@cullenfriday advair really messes you up jesus . all of these asthmatic kids ripping their clothes off...
0	@Reseau_CRPV @sfspo_fr 5% de 667 réponses qui ont cliqué sur #ciprofloxacine en 1ère intention dans les IU... ça fait 34 réponses. On espère que c’est des non pros de santé qui veulent juste voir les réponses 🙏. Du coup dommage qu’on ne puisse pas sur Twitter avoir un 5ème choix « voir les réponses »
1	@rogerbezanis: any ideas on treating depression naturally paxil is making me gain unwanted pounds and water weight...thanks
1	@warwraith i'm not even sure what to request. :/ sertraline makes me sick now, venlafaxine made me sick, reboxetine and citalopram useless
1	suboxone withdrawal is so much fun
0	@mollynetteuh Zalasta                              Mollynetteuh                        🤝        cracher sur les figures pseudo-subversives
1	seriously haven't ate one thing all damn day.. #vyvanse #add #damn
0	@Eddy12787714 @BoeriOlivier Mais c'est périmé ça... Allez, un xanax et au panier.
0	@DiRedbone Jvais chercher ma ventoline parce que la ça ne va plus
0	Présentation très intéressante du Dr Dussere sur le #baclofène @GROS_org https://t.co/Pdc8J8UlhE
1	&amp; i'm about to be sick af tomorrow because i ran out of paxil #withdrawal
0	@Laee_Lae Achète moi un éventail stp. Je recharge ma ventoline
