0	@Nessajel @LehmannDrC Mais tellement. Je revis littéralement après des mois de lyrica et autres.
0	@vivelehoumous @cutiemamita_ T’as pris ton xanax ce soir ?
1	(RT please)  Dites  Les personnes sous Lamictal Ça vous arrive d'avoir des hallucinations ?   Non parce que ça fait deux fois que je me réveille en sursaut en hurlant pour la même hallucination à base d'une de mes pures phobies ^^^^^
0	j'ai trouvé du diclofenac 75mg dans la rue ? je sais meme pas pourquoi je l'ai ramassé ?
0	@Dreamspirit10 @enouga_francois @ActuFoot_ On parle dun maillot les frero prenez un coup de ventoline la
0	@ilhvm_933 et t'as boulié la ventoline? tsss c'est pas pro tout ça
0	#Levothyrox : Le juge judiciaire n'est pas compétent pour statuer sur la mise à disposition forcée d'un médicament (Tribunal des conflits) https://t.co/SDjF5hT0Ba
0	@Tilleul56 @DocArnica Dans la team #ObligationJayPasEnvie je prends café, tartines, xanax, câlins en tout genre et lance-grenades https://t.co/BLuczPQAcT
1	Ca a l'air d'être un délire de truc.   Genre 0 absolument 0 effets secondaires , pas de tachycardie ou d'effets psychoactifs indésirables comme sur le ritalin / adderall https://t.co/DlVLXjvb92
0	Abilify, lexapro, seroquel
0	Ptn j'dois prendre combien de Xanax pour qu'ils me fassent effet. Ossekour ça sert à rien
0	@Rnymbt la dernière fois j’ai pris du tramadol ça m’a assommée jss trop faible pr ce genre de médicaments 😭
0	je veux xanax
0	Merci à Monsieur Salbutamol pour son invention.
0	@notspookyaziz ? J'ai toujours eu sur ma prescription et fentanyl et oxynormoro C'est juste que le fentanyl ça prend une plombe a agir, l'oxy c'est une libération immédiate.
0	Je rentre xanax et dodo bye
0	En suite on a xanax un max pr rester dans la foncdé tt la soirée pareil ca sert juste a te faire planer et t'as des grosses montée d'amour
1	La voisine ma passer de la codeine, j'ai dormi de 20h jusque midi
0	Au Togo comme ailleurs, les ravages du Tramadol, médicament « anti-douleur » ⤵ https://t.co/eNi1HruI6d Via @ARTEInfo https://t.co/74DfI4Qhu7
0	OK donc ce matin pas trop réveillée j'ai confondu le tube de dentifrice avec celui du voltaren... 🤦🏼‍♀️Tout vas bien...
0	USA. Purdue Pharma (Oxycontin) cherche à négocier une transaction (10 à 12 milliards $) pour l'abandon des poursuites dans 2000 procès le visant dans la crise des opioïdes. https://t.co/2YvWC5jWdS
0	Pourquoi je peux pas crever, j'avale 40 xanax 0,5mg, j'prends pleins d'somnifères et ça me fait que dalle
0	@guyalepage Et ça coûterait ben trop cher en Imodium en plus. ☺️
0	Dépakine, Médiator, Levothyrox... Les scandales sanitaires se suivent et se ressemblent. Avec, en leur coeur, un scandale démocratique. En ce moment à l’Assemblée avec 18 associations de victimes : Quelle place pour les patients du ministère de la Santé jusqu’à Big Pharma ? https://t.co/mQyHBsl1sf
0	Avant l’entraînement j’ai pris ma ventoline on dirait Je respirais un air pur de depuis 5milles pied
0	@_7nethn @Huugo_T Donnez lui ça ventoline aussi la !
0	Quelqu'un peut-il me rappeler la psologie du Prozac ? Merci d'avance #NOPLP https://t.co/HYmgq7o2RI
0	@Le___Doc Hélas, ça sera mon cas dans une semaine !! Je veux bien du Xanax...
0	@LN_Ripley @indy_yet Pas de télé non plus c’est sur les internets, pour les jours de cagne 😏 Et croyez le ou pas ca m’a VRAIMENT guéri du flip de l’avion. Bon ça et les valium (j’ai un bon dealer : coucou cherie 😬). Pis ya des épisodes cpltmt hallucinants
0	1er hour de prozac jsuis un peu stressée on verra bien comment ça se passe hein uwu
0	#Levothyrox : Ouvrons une enquête parlementaire ! https://t.co/8aF2iUozDg via @mesopinions_com
0	@JurisNumerika J’ai eu un retour récent d’asthme aussi. Pendant 15 jours 2 bouffees de becotide + ventoline, a diminuer petit à petit. Ça m’a sauvé !
0	@Gab1vdp ou est le xanax ?
0	dès qu'un petit truc (qui ne devrait pas arriver) se passe ça mfait des montées d'anxiétés heureusement mon copain Alprazolam est la
0	@perdicandoulon @Letenco Personne ne t’a agressé. Bonne soirée.  Pense à prendre ton prosac.  Un xanax à ma santé.
0	@grlchid @raficelle @88HUNCHO Photo de ta ventoline tout de suite
0	Bon mes ami.e.s sous Venlafaxine, si vous arrêtez le medoc d'un coup ne vous tracasser pas après deux jours vous allez être de grosses loques très triste un petit moment!! C'est normal, mais prévenez votre entourage 😭
0	Qqn prend du prazépam ici ? C'est ce qu'on m'a prescrit à la place du Xanax (si oui DM please)
0	faire de l’asthme et pas avoir de ventoline jpeut plus
0	je suis le seul qui écoute rupaul à haute dose encore ? vraiment mon xanax musical
0	@henni_mo Faut quand même souligner que t’est sûrement le seul mec de France à avoir caler penis et ventoline dans la même phrase à la télé
0	Dans l’fond j’suis juste aller work dans Les Laurentides pour get high sa vyvanse pis boire chaque jours, et perdre 15lbs de stress pis d’mcdo
0	@Smacko_tv Ah moins de faire un stock de somnifères, xanax, etc...
0	@kelvinhpr @Anne_Hidalgo Deroxat. 2 par jour.
0	je suis laide , difforme , sous prozac , en échec scolaire et encore amoureuse de mon ex qui m’a envoyé sérieux c’est scandaleux
0	Recours contre l'AMM du #baclofène: le Conseil d'Etat renvoie l'affaire à un tribunal administratif #alcool https://t.co/77q6hJgVKo
0	@Mau_ri_cette @DocArnica @deepdeep59 on peut laisser Metformine avec l'insuline.  Moi je passe à l'insuline en cas d'échappement et/ou en cas de dégradation de la fonction rénale
0	@StephanieLero10 @KarineLMOff Faut arrêter de monter dans le tours qu’elle prenne un Xanax
0	Les patients à haut risque cardiovasculaire pourraient bénéficier de l’association rivaroxaban-aspirine https://t.co/NkRBz2KPMW
0	@Isran_OFF J'ai baiser avec Meridia
0	La LU UpGrade officielle est composé de:  @NoxiaRedx Support / Proxy @OliRoB_R6S Capitaine LIG et Hard breacher/ BP  @Gogxtaa Support / BP @DiaToXR6S Entry fragger / roamer @Zeglyy Flex / proxy Et notre PU LoSeC. https://t.co/uBCmeCneKB
0	des fois c tt l’inverse l’es effet secondaire et sinon je te conseille de prendre tcaps et pas levotyrox même si tu dois le payer
0	Tiens, de quoi occuper un moment les esprits avec ce sujet polémique. Pendant ce temps ceux, plus graves, de l'Hôpital public, du Levothyrox nouvelle formule....sont à nouveau occultés. #LArbreCacheLaForêt https://t.co/R6KR3xApLc
0	@psykokwhat aller dans des frips sous xanax : le top
0	@TouchCanopus Ben d'autant que de ce que j'ai compris de ce qu'en dit le Doc Alexanian, les antidépresseurs c'est bien et les anxiolytiques c'est caca et il n'en prescrit qu'en fin de vie Or, Xanax c'est anxiolytique🤷🏻‍♂️
0	En france, la tri par truvada c’est 150€ par mois. Et non vider le sang ne marche pas car on peut pas. Sinon on meurt. Et reperfuser du sang n’empechera pas le virus d’etre dans d’autres cellules. Mais a chaque argument il y a cette reponse vide « lobbyistes «
0	@Prince_Hyppal @unemarocaine Les mecs sous xanax
0	@AelysGraz_Hai Plus t'es vieux pire c'est. Pourtant je suis endurant j'ai été opéré un lundi le mardi je bossait mais c'était difficile de marcher de pisser la moindre erection c'était une douleure atroce la nuit j'étais réveillé par la douleur des érections nocturne j'étais sous morphine
0	Mon père il a en eu marre que je tousse bc il entend pas la télé du coup il m'a fait prendre ma ventoline un dafalgant des gouttes pour le nez jsuis hs
0	Hypothyroïdie, on n'est pas obligé d'en passer par le Levothyrox https://t.co/zMrVtSSNsU
0	Avantages de Reductil pour la solution de brûleur de graisse https://t.co/7Ly74o0xRp #Reductil #SibutramineBay
0	@UrbanLePharaon Une légende du 60 et des écoles de commerce jusqu’à mes 24 ans. Aujourd’hui je joue avec une Ventoline mais mes blagues sur le terrain continuent d’en déstabiliser plus d’un!
