0	Непостоянная рубрика "натощак". Там должен быть ещё эутирокс, но он закончился.
1	i hate to hear that. taking seroquel is like swallowing a sleeping pill when u wake up then trying to function normally
1	Носовое кровотечение, головная боль, рассеянность, тошнота, злость, злость, злость. У меня вопрос - это ламотриджин, погода, или стресс, который каким был, таким и остался (но с которым я справляюсь с блеском не в последнюю очередь благодаря ламотриджину).
1	metformin has the potential to cause nausea, loose stools etc. as a potential side effect
0	У меня диабет 2типа,мне интересно какие лекарства выписывает в Европе, у нас в основном метформин ом лечат, а у них чем? Если можно спросите и напишите пожалуйста! Спасибо!
1	rt : when are you going to do true life: i am addicted to vyvanse?
0	@BambarbiaName я в основном использую только сальбутамол-тэва
0	В полночь ты понимаешь, что флудрокортизон,флунизолид,флутиказон,флуметазон и флуоцинолон совсем разные вещи,а утром их надо уметь различать
1	i once had an allergic reaction to the anti-convulsant lamotrigine. i got a rash all over my body that looked like burns.
0	доугое дело, что лоперамид СЕЛЕКТИВНО действует на опиатные рецепторы ЖКТ.Но у него это основное действие
0	Жопозалипин - про таблетки типа лоперамид, белый уголь (против диареи)
0	На самом деле я уже круто себя чувствую но слезать с медсов которые я жру каждый день уже полгода просто очьково.   Мне кажется что в тот день когда я не выпью пароксетин, я открою дверь падика и сразу упаду нахуй в серотониновую яму.  А там нассано.
1	Штош, это была максимально отвратительная ночь, еще и голова теперь болит. Будет мне уроком. Из-за этого я собирался высраться очень тяжелым текстом, но я себя пересилил. Без кветиапина очень хуево.
0	Поправляйтесь ! Тамифлю немедленно ! ))
1	metformin is keeping my energy low
1	i will but the flow vent and advair helps so much they make you so shaky.
1	aubagio - been on it for days; have eerienced hand/feet peeling (very dry skin).
0	картинка отправилась поздно, меня хватило на один рулет и мне стало плохо. умная девочка, которая вместо метформина купила рулетики
1	Кветиапин. Нейролептик. Убирает абсолютно все эмоции. Им даже кормят американских солдат, чтоб ничего не чувствовали. Достать можно лишь по рецепту от психиатра/невролога. из минусов- набор веса и пиздец какие странные сны
1	Это даже не нервная система, это уже психика будет задействована( Однажды мне прописали сибутрамин, который Лорик пила - я чуть не сдохла в первые же три дня, были дикие головные боли( А Лорик вон прекрасно переносила, правда, её причина в другом
1	yeah, you'll suffer no matter what. i would say subone withdrawal is worse than methadone, but both are pretty horrible.
0	тамифлю очень токсичный, даже в аптеке сказали не пить его, если прям чрезвычайной нужды нет
1	gabapentin &amp; tramadol don't work for shit. make me sick. i hate them but can't get others
1	oh man! i've been a total quetiapine zombie all morning! i've been taking them for years but every now + then they really mess me up!
0	цетрин пью) тафен возьму на заметку, спасибо!)
0	- Нексиум или рабелок внутривенно 6 ампул. - Вы получаете всё необходимое лечение.  Какому врачу верить?
0	Первый день без паксила, ничего не происходит.
1	rt : what i lack in money and personality, i make up for in paxil induced impotency
1	narcotic, benzo, etc rx's arent the only meds addictive. if i miss a dose of wellbutrin or effer, my hands shake crazy &amp; i get brain zaps
1	Приём запрещённых препаратов действительно влияет на когнитивные способности: например амфетамин улучшает умственные способности, его добавляют в адерал, который американские студенты принимают для того, чтобы лучше учиться, а кокаин помогает не уставать и работать дольше.
0	Вот есть реклама Сеалекса, где мужик берёт его с собой и говорит "А что? А вдруг?", у меня такая история с презервативами. Никогда не пригождаются (пушо я не такая, пнятненько?), но "А что? А вдруг?"
0	@kurdyukov_espru А что за новости про сальбутамол в пробах Фрума?
1	no joke! worked like a charm for me, til my immune system went poof. hopeful about
1	why does tapering down lamotrigine feel as yucky as stepping it up?
0	@muuduckk Кстати о золотом, Паксил например стоит 2к нынче  откладывать не в плане копить, а отложить определённую сумму дабы знать для чего она тебе, у меня там в кошельке отдельный мир отложенных чётко по предраспределению денежных средств 😂
0	Вердикт американского суда: на закупке "Тамифлю" Тимошенко "наварила" 19 миллионов долларов
0	@anti_pod хотя если нужно серьезно "разбавить" кровь, то Прадакса
1	coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected
1	been taking low dosage of paroxetine for the last two years and only recently found out that a common side affect is pinsandneedles.
1	mri done of legs, hope the effects of levaquin are not permanent, is not improving. be aware of rx fluoroquinolone type side effects
1	: any ideas on treating depression naturally paxil is making me gain unwanted pounds and water weight...thanks
1	Ух, если понижение дозировки алпразолама так тяжело даётся, что же будет после отмены через неделю
0	Рофл у Озона не только флуоксетин говнят, но и бисакодил ору
1	that'll be the quetiapine making you drowsy. it's a common side effect xx
1	без габапентина либо параличи либо ужасы снятся нахуй надо больше не буду пропускать не дня этих нейролептиков
1	the effer may have been pushing me toward hypomania, so we are trying just an ssri, then see if a mood stabilizer is needed.
1	who knew gabapentin got you off your face. i'm completely off my nut!!! so calm.
1	anyone on cymbalta it is making me like a zombie and still hating the world.
0	@o_ghost2039 Я прекрасно помню как тогда работали в медиа пространстве.  Подняли настоящую истерию вплоть до того, что «в Москве гриб - хоронить не в чем, ночью трупы вывозят, только Тамифлю спасёт от смерти»  Вполне может статься что-то ВИЧ. Является такой же пиар компанией.
1	good. i'm afraid to use my advair since the thrush infection
1	когда пиздецкое воспаление сочетается с подъемом на прозаке, получается странно  покашляла кровью, настроение превосходное
0	И ещё вопрос: длительный приём препаратов (левотироксин 60 мкг и циталопрам) даёт негативные эффекты на сердечно-сосудистую систему?
1	ugh i hate metformin im sick
1	my mom gave me oxycodone for my cramps and i am pretty sure that i am like high or something lmao. weeeeeeeeeeeee!
0	Забавный факт, флуоксетин и большинство антидепрессантов выводятся потом/калом/мочой А также СПЕРМОЙ КОНЧАЕШЬ ЧАСТО В ТЯНКУ/В РОТ ЕЙ= ПОДСАЖИВАЕШЬ И ЕЕ НА КОЛЕСА
1	you r right cipro nearly killed me
1	i'm not even sure what to request. :/ sertraline makes me sick now, venlafaxine made me sick, reboxetine and citalopram useless
1	lls it's cool. u could try lunesta but that shit leaves a bad after taste. you'll wake up inna morning with it and everythin
0	Интересная история с Фрумом и сальбутамолом канула в какое-то небытие. Прошло больше года, дело ещё не закрыто, а новостей нет. Может, он решил поступить как Контадор в 2010-2011, чтобы его дисквалификация заняла эн лет с момента взятия пробы, а почти все эти эн лет уже пройдут
1	etonogestrel subs, eert says is secreted on daily basis in the bloodstream causing uterus lining to thin out thus preventing pregnancy.
0	- нам нужен протокол на ситаглиптин, иначе его не дадут - что такое ситаглиптин? - янувия - а что такое янувия?   орала все утро хддддд
1	not hungry but eating anyway. thank you quetiapine you utter cunt.
1	partial complex on lamotrigine lacosamide zonisamide poor memory, trip over my tongue. anyone the same?
1	my last trip to quetiapine world nearly ended my marriage
0	Мы с вами побежим - устанем и выдохнемся одинаково. Но у меня еще спазм легких начнется. От вентолина он прекратится. А в остальном у нас с вами все одинаково будет. Вентолин не предаст мне сил и не откроет второе дыхание.
1	У меня такие странные мышечные ощущения от паксила кстати бывают. Может у феназепама тоже бывают такие побочки
0	Выкинула пачку из-под прозака в окно
1	15) На прошлой зимней олимпиаде большинство лыжников приехало со справкой о том что у них якобы астма. Сделано это было для того, чтобы легально принимать сальбутамол (то же что и я принимаю в ингаляторах) который расширяет объём легких. По сути допинг для здорового человека.
0	Была у врача.  назначила мне ешё одну дозу сульпирида. И вернула 200 мг кветирона.  Сходила с лекарств, но вернулась с чего начинала лечение
1	Кветиапин почему ты так жесток ещё только 22:45 можно пока не засыпать пожалусто
1	my sim card isn't working aaggh i feel like im having cymbalta withdrawal again aaagh aaaggh
0	Мне пожалуйста азафенчику, фенибутику и прозак на закуску
1	Никогда не принимайте АД #Пароксетин  От него вас так разнесёт, шо пиздец   Единственный плюс - это гордиться потом, что похудел на 15 кг  Ну или не похудел 😬🤷🏼‍♀️
1	and then i had horrible sleep once i took the trazodone. i just couldn't win, haha.
1	i guess the doctor was right when he said don't eat any dairy products within hours of taking this levofloxacin. times
1	that's what i get but the bloody quetiapine made me so bloody miserable.
1	i took mg of vyvanse at o clock today. i have not slept since five yesterday morning. never take vyvanse!! this is miserable
1	monique thinks the grapefruit i ate &amp; latuda made my depression worst, lol
0	ЛУЧШЕЕ СОЧЕТАНИЕ ЛЕКАРСТВ ЭТО ФЕВАРИН И ПАКСИЛ. Хотя наверное дозировку нудно снизить и брать только одну паксила, а не две  Чеееерт, я хоть и поверхностно, но чувствую себя на «нормально», а если подумать, то мне вообще «лучше всех»
1	rivaroxaban diary day muscle &amp; back pains were due to being on rvxbn for days, on it + losartan for days, + losartan only for days
1	stopped for months as it caused terrible side effect. had to start back up or lose my job r soooo fun
1	coming off mg venlafaxine over days was a better idea in discussion. my brain feels like its actually vibrating!
1	lamictal and trileptal and seroquel...of course the seroquel i take in severe situations because gaining weight is never cool
1	У меня от пароксетина аноргазмия)
1	От этого алпразолама адские отходосы. От ксанакса таких нет.
0	а ты без рецепта пробовала что-нибудь брать? Думаю уже наесться каким-нибудь прозаком
1	i can't sleep thanks pristiq
