1	однако спасибо метформину -4 кг йухуууу уже можно спокойно жрать на нг
1	- от флуоксетина только похудеешь, у меня есть феназепам - феназепам-пам-пам
1	Носовое кровотечение, головная боль, рассеянность, тошнота, злость, злость, злость. У меня вопрос - это ламотриджин, погода, или стресс, который каким был, таким и остался (но с которым я справляюсь с блеском не в последнюю очередь благодаря ламотриджину).
1	Вчерась пережила шикарный приступ околоастмы. Накрыло возле яшки, плюс толпа людей на переходе, а я одна и мне страшно. Даблкилл. Трясущимися руками расплачивалась за сальбутамол в аптеке и запшикивала легкие. И как жить в этом газовом аду зимой?!
1	@juliamayko Это не нервы, а слабость от антибиотиков( Правильно Лорик их не употребляет) Чета этот Ципролет жутко токсичный оказался((
1	Но у меня нет МДМА. Есть только пара припасенных капсул с Прегабалином. Впрочем, почему бы и не да. Голова-то болит совершенно скотски.
1	без габапентина либо параличи либо ужасы снятся нахуй надо больше не буду пропускать не дня этих нейролептиков
1	Используя в качестве модели рыбку данио-рерио, ученые обнаружили, что под формировавшиеся под действием флуоксетина рыбки теряют способность адаптироваться к новым стрессовым условиям:
1	на тразодоне сплю свои восемь часов, кайнд оф йей
1	делаю ингаляцию с вентолином. после него сердце будет стучать будто после четырех чашек кофе
1	Я хочу домой и спать нереально. из-за кветиапина ядолжна была уже привыкнуть
1	35. Ой я совсем забыла про ебучий ФЛУОКСЕТИН АКА ПРОЗАК который жрали просто все, кому не лень. Тогда ещё не так строго было в аптеках с препаратами по рецепту))) в побочках написано АНОРЕКСИЯ!!! правда никто не уточнял, что желание жрать пропадает максимум на 2 недели
1	При совместном применении флуоксетина и алкоголя проявляются признаки повышенного содержания серотонина в крови и ещё ДОХУЯ всего разного и неприятного, лол
1	А вот рубит меня третий день хули? Это не иммунитет, иначе я б соплями исходила, но нет. Пирацетам с флуоксетином такое взаимодействие даёт?
1	наконец-то я закончил пить этот Таваник. От которого бессонница.
1	въебала в пять утра перед сном 200 мг кветиапина и вот уже три часа дня, я не очень давно таки выволокла себя из теплой кроватки, все утро шел дождь, я пару раз просыпалась, но потом засыпала обратно. охуенно. чувствую себя плюшевоватной, но отдохнувшей.
1	Серотонин понижен. Тут либо флуоксетин либо каннабис
1	во мне столько энергии, что мне хочется бегатьбегатьбегать. уфф, меня трясет. весело, кароч. мне понравился этот антидепрессант (паксил), 100 из 10, рекомендую! охуенно себя чувствую!
1	Ну, порошки какие-нибудь типа фервекса, промывать нос аквалором или чем-то таким,после спрей, если мешает заложенность, от горла можно доритрицин рассасывать или спреи (оралсепт вроде норм),можно противовирусные типа ингавирина/кагоцела/тамифлю, но хз, это все такое
1	из-за отсутствия паксила в Минске пришлось заменить его дешевым аналогом, чувствую себя достаточно разжеванно
1	Мне определенно нравится спать без кошмаров и шутить тупые шуточки под флуоксетином.
1	я блядь просто в ахуе моей маме какая-то мразь дала флуоксетин чтобы блядь ПОХУДЕТь просто какого хуя
1	Пацан-лар Назначили Аатракс ?(вроде 3 раза в день) и паксил вроде 1 раз в день утром. Врроде что то из этого блочит никотиновые рецепторы. Как я буду теперь курить, и будет ли хоть какой то эффект с сижек? или вооббще усилит
1	Есть транквилизаторы, но они отупляют. Нейролептики - нет, от них сначала хреново (но это не опасно), а потом и сон норм, и эмоции выключают, что тоже полезно. В моем случае Кветиапин
1	На прощанье доктор попугал меня ломками после привыкания к прозаку и сменой АД.
1	Поняла, что никакие отхода от веществ не сравнятся с синдромом отмены пароксетина
1	Под прегабалином так классно смотреть на экраны софиты и всякую там подсветку. Просто АЩ.
1	Пароксетин это прямо панацея, жизнь без постоянной тревоги если не сказка, то по крайней мере уже не ад
1	Итак, проснулась, от тревоги всё дрожит, начинаем тестировать местный аналог ксанакса, день первый
1	@ineed_a_doctor_ НЕ НАДО ГЛЮКОФАЖ!!! ОСОБЕННО ЕСЛИ есть шансы на анемию. ИР прекрасно снимается диетой и берберином БЕЗ глюкофажа. От него может очень тошнить и он  блокирует усвоение Б12
1	@vladanrains сертралин -&gt; флуоксетин, оба сиозс. в обоих случаях был небольшой тремор, изменение веса и длительности сна. от флуоксетина была изжога, если пить на голодный желудок. а либидо у меня по жизни низкое но оба сработали, мне больше не хотелось плакать целыми днями
1	О только сейчас дошло почему при метформине не рекомендуют употреблять алкоголь. Алкоголь же тоже снижает уровень сахара.
1	хочу отказаться от паксила потому что появились неадекватные мысли в голове и панические атаки которых никогда не было
1	Пиздец у нас цены на лекарства. Покупаю папке антикоагулянты, без которых при мерцательной аритмии вообще не вариант (риск инсульта и тромбоэмболии). Есть дешёвый варфарин, от которого самого по ходу можно отъехать. А есть современный Ксарелто 2681р за 28 таб. 35000 в год.
1	Понял что сероквель можно использовать как рекреационный наркотик: выпил пару таблеток и спишь видишь сны
1	И, для спокойствия, гикированный гемоглобин. Метформин в помощ, похудеть на 30 кг
1	Зипрекса- полный пиздец. самый сильный нейролептик-антипсихотик. из моего опыта: мне назначил его доктор-ебантяй, думая что у меня совсем пиздец проблемы с башкой. так вот, от ЧЕТВЕРТИНКИ я спал ДВОЕ СУТОК БЛЯТЬ, ДВОЕ
1	В прошлый раз из-за флуоксетина я оказалась в больнице
1	Периодически за день случались такие эмоциональные качели, что Конни-Айленд не снилось Но в целом паксил хорош, держит крепко Без него был бы пиздец кромешный
1	Зачем нужны спиды, если есть венлафаксин? &gt;24 часов бодрствования, полёт нормальный. Т.е. вроде бы и спать хочется, но вроде бы и терпимо.
1	@Melamoryya @Barsa_01_35 так, я зарылся в инструкции по применению и нарыл, что как раз имодиум, не проникает через гематоэнцефалический барьер, то биш на мозг он не действует и да, есть те, кто занимаются таким, но у меня уже мозг не соображает, кто из них😂
1	Сонливость от Сейзара тоже была, кстати
1	Здравствуйте!скажите пожалуйста может ли прием эутирокса быть причиной головокружения?
1	не увлекайся, в штатах тип на отходах от паксила (оригинал венгерской поделки с фото) пострелял домочадцев из ружья и застрелился сам.
1	Баклосан - это зло. Особенно отходняки с него. По возможности старайтесь избегать упарывания баклосаном.
1	Я перестала есть потому что больше не хочется. Флуоксетин пока даёт только этот эффект. Ем потому что надо три раза в день, иногда два. Ещё бы щитовидку проверить и плотно заняться здоровьем и спортом. Тогда может и не наберу обратно вес.
1	я с флуоксетина вообще с катушек слетела и это был пипоц
1	Пила долго золофт, из побочки отсутствие либидо и тошнота иногда, психиатр сказала, что не особо женский препеарат. Сейчас на прозаке, из побочки только тошнит иногда. ТОЛЬКО НЕ ПЕЙ КАЛИКСТА, + 10 кг, не могла понять откуда, хорошо, что психиатр спалился и быстро вернула вес)
1	На чилле улетаю в Чили @ каламбуры от Ксанакса, не переключайтесь.
1	О, бро, золофт это тема. Единственное что даёт мне силы жить. Главное - начинай наращивать дозу постепенно. Оланзапин канеш такое себе, есть и поновее и помягче нейролептики. Ну и ты месяц ещё будешь ходить вечно сонным пока не втянешься.
1	Вот русский флуоксетин хороший, ядрёный, крепкий, выпьешь таблетку, ходишь припизднутый и ебись оно всё в рот, сразу видно русские люди делали.  Не то что бездуховный австрийский, аккуратненький такой, очищенный, чтобы тонкую психику толерантного европейца не повредить, тьфу.
1	Из глаз выветрилась жуть самозахаванности, такая, как у Глебушки на афишах. Это было красиво, но очень больно. *Пока неуверенно* спасибо, тразодон.
1	Ну и отлично. Не помру от повышения вальпроевой кислотой риска суицидальных мыслей, так помру от токсичности ламиктала.
1	Крепист чел! Иди к психиатру, пей паксил, станет проще. Позже появится силы! Думаю, у тебя все получится, сама в таком дерьме живу.
1	Штош, это была максимально отвратительная ночь, еще и голова теперь болит. Будет мне уроком. Из-за этого я собирался высраться очень тяжелым текстом, но я себя пересилил. Без кветиапина очень хуево.
1	я триттико пью, он нетипичный и повышает либидо хихи :D тоже СИОЗС больше не выписывают
1	мама не купила то  что я просила по причине ей лень и теперь я лежу задыхаюсь без сальбутамола 👍👍👍👍😋
1	Приём запрещённых препаратов действительно влияет на когнитивные способности: например амфетамин улучшает умственные способности, его добавляют в адерал, который американские студенты принимают для того, чтобы лучше учиться, а кокаин помогает не уставать и работать дольше.
1	сижу на работе, просто на ровном месте начинаю задыхаться, пшикаю сальбутамолом, не помогает, от этого начинается паника и я начинаю еще больше задыхаться. мне пизда!
1	антибиотик цифран мерзкий на вкус, хожу уже который день как говна поела и ничем этот привкус не убрать
1	короче, когда мне снизили дозу венлафаксина, мне через какое-то время стало полегче. два дня мне было сносно, я даже смогла съездить к полине, убраться в комнате и сделать ещё пару мелких дел. на этом всё, сейчас я опять лежу и от тахикардии в груди жжёт
1	блять моё супердорогое лекарство кончилось 3-4 дня назад а я уже чувствую эту тяжесть в груди слышу хрипы как напряжно лежать даже на боку и у меня НАЧИНАЕТСЯ ПАНИКА ИЗ-ЗА ЭТОГО паникую что мне снова придётся брызгать сальбутамол снова вся эту хуйня не меньше 8 приступов за сутки
1	@daria_calma @proza_c я тоже много лет сидел на эутироксе (синтетический Т4) и при этом имел лишний вес, утомляемость, рассеянное внимание, трудности со сном,  мышечные боли, низкий уровень энергии и т.д.  про то что  моно терапия  синтетическим  т4  мало кому помогает даже при  якобы норм анализах
1	Аххах это как я принимал триттико, меня врач невропатолог спрашивает, вам лучше я говорю нет, она что совсем? Я говорю ещё хуже)))). От них по утрам тяжело вставать оооооочень тяжело.
1	А помнишь Элис как март 2012го просто проспала весь. на прозаке. вот ведь классно было.
1	походу лоперамид сломал мой желудок к хуям
1	я очень плохо тошноту переношу, так что я ламотриджин тупо дропнула
1	1959 -талидомидовая трагедия:беременные,употребляя талидомид, списали своих детей в инвалиды,8-12тыс детей родились с тюленьими конечностями
1	вот пион читал, но не пробовал лично. Сегодня у меня фенотропил с габапентином. Улыбаюсь, планов море, уверенности вагон. К вечеру только притормозило сильно, вырубает спать, надо что-то менять будет. Но весь день бодрячком и с улыбкой :)
1	Есть перестал, прозак криво вставлял, с травой засада Транков нет, сна хуй дождёшься, самооценка ноль, не помогает алкоголь Сознание спутано, бред, друзья беспокоятся, я с ними груб
1	по идее, это всё не норма, но ламотриджин заставляет переставать об этом думать и типа-перестраивать ценности хз то ли повышать дозу то ли не знаю что
1	От лоперамида как раз мазать и перестает
1	Ебашим флуоксетин, клиническая повторная депрессия, класс блять.
1	"далее идет шок инфа про то что ВНИМАНИЕ от передозировки ксанаксом умер лил пип (хотя от какой наркоты он умер непонятно до сих пор) умер макмиллер и ""застрелили рэпера икса""  твит благодарности коле за то что он не сказал про англичанина потому что на русское музло ему насрать"
1	– С чем тебе сделать кофе? – Со снотворным. – Могу только с лопедиумом. – Это чтобы меня так не бомбило?
1	когда пиздецкое воспаление сочетается с подъемом на прозаке, получается странно  покашляла кровью, настроение превосходное
1	я: извините прозак по-моему вреден для меня, мне становится хуже в последнее время, могу я поменять антидепрессанты? психотерапевт: ТЫ ЧТО ХОЧЕШЬ SSRI ОПЯТЬ ГЛОТАТЬ я:но у них сравнительно мало побочек.. пст: ЕЩЁ ОДНО СЛОВО И ТЕБЕ ПИЗДА
1	Если смешать прозак, флуоксетин и велбутрин, а потом запить вином, будет очень весело.  Но вам не советую.
1	После того, как я снова села на прегабалин, пидорасить стало поменьше, но зато стало так тоскливо, что хоть вешайся. Хорошо хоть муж рядом, да еще и свекровь приезжает. Я сейчас как никогда нуждаюсь в заботе и нежности.
1	симбалта/иксель но симбалта лучше именно для сосредоточения и повышения самоконтроля и силы воли а иксель больше просто энергию даёт и ещё делает тебя злым и хорни эз фак так что не наш выбор
1	Новости: с паксила очень хочется спать
1	Раньше фликсоназе, потом пару лет помогал лоратадин обычный, в этом году лоратадин не работает
1	всё же пить пароксетин с утра было так себе идеей. продуктивность низкая, прокрастинация одолела. надо эти два дня доработать в режиме бззз.
1	@InnaShidlovskay смпаю после флуоксетина только больше есть хотелось. + он вроде усиливает суицидомысли и тревогу
1	Смотрю попеременно на лоперамид и суматриптан, представила себя, сидящей на толчке с мигренью и решила просто сдаться на милость судьбы. Будь что будет. Понос позорнее.
1	КУРИШЬ ЧТОБЫ РУКИ НЕ ДРОЖАЛИ ПОТОМУ ЧТО ИЗ-ЗА ПРОЗАКА У ТЕБЯ СРАНЫЙ ТРЕМОР
1	Ребятки, мне реально страшно. Похоже я попал на новую побочку прозака - я всерьез думаю перейти на винду. Пиздец. Всего лишь второй день сидения в kdenlive, а я уже на грани безумных решений. Очень надеюсь, что к утру попустит.
1	вот реально от прозака нехорошие мысли появляются х_х
1	"""Например, модафинил гораздо лучше, чем кофеин, улучшал способность невыспавшихся людей с юмором воспринимать мультики. Однако ни кофеин, ни модафинил, ни декстроамфетамин не улучшили реакцию испытуемых на словесные шутки."" чет насторожился от этой статьи ахах"
1	Вот вроде сижу угараю и все классно Но реветь хочеца будто обожрался ксанакса
1	психотерапевтка позвонила спросить как дела че ответить?нормально проспала под ксанаксом 19 часов?
1	@carolinamoskvi Конвалис, в побочных эффектах головокружение, заторможенность, потеря ориентации
1	«я помню в Краснодаре лоперамид съел. а потом экстази. мне просто плохо было»
1	В тему о беречь родителей. Нашла у матери таблетки «метформин». Говорит, сестра ей дала для похудения. Таблетки от сахарного диабета. С кучей побочек и большой вероятностью отказа почек. Вставила словесных пиздюлей обоим!
1	рано пробудился, однако. триттико - оно такоэ.
1	Вставило от алпразолама я успокоилась но теперь все такое странное
1	Отъехал по работе. После двух капсул габапентина.  Чем выше стресс, тем дальше едешь)
1	я понимаю почему от флуоксетина худеют тебя тошнит так что ты не способна переварить никакую пищу
1	ненавижу блять. если на прозаке анорексигенный эффект заключается в том, что еда перестаёт успокаивать, то какой-то это хреновый эффект.
1	А Тамифлю таки работает, братцы! Даже, когда, кажется, уже все сроки прошли! Голос, правда, пропал, но появилась надежда на светлое будущее! 😀 Кстати, наша больничная касса Маккаби распространяет препарат по рецепту бесплатно. Мелочь, но приятно!
1	Думаю - какого хрена вернулась головная боль, сонливость, раздражение.  Доза ксанакса на сегодня всё ещё меня ожидает.
1	@LGBT_KISLOTA Сильно болит живот за день до и в первый день. Очень сильно знобит. И не могу есть: если не выпью гору лоперамида, плохо станет от чего угодно и в течение часа. Мне легче, когда двигаюсь, тогда не так плохо всё.
1	ещё одна таблетка тригексифенидила или кветиапина и можете заказывать мне гроб
1	на деле я наелась перед сном кветиапина и довольно неплохо себя чувствую. вроде даже есть хочется, кажется. и рисовать.
1	99% жрет флуоксетин. Его всем подрят выписывают. Я его ел 3 месяца подряд в детстве прикола ради, в дозировках значительно превышающих терапевтические и на 3 месяц был вынужден отказаться из-за невыносимой побочки.
1	Когда первый раз норм выпила на фоне флуоксетина, весь следующий день казалось, что сейчас отъедет кукуха, но еще не отъехала, но держится на одном кирпичике, и так весь день (было настолько стрёмно, что не пила потом недели три)
1	я думаю че так настроение ебашит забыла что вторую капсулу флуоксетина закинула
1	Во первых надо исключить нагрузку недели на 2, пропить противовоспалительные, если финансы позволяют лучше коксибы, наружные нпвс мази, физиопроцедуры делов-то? Ну и миорелаксанты, миловали или баклосан, с последним аккуратнее, говорят может давление завалить
1	"""широкую известность в США получили случаи суицида и других видов агрессивного поведения на фоне приёма флуоксетина""   агрессивный суицид"
1	@lucky_the13th забери мой аппетит. Я из-за прозака хочу сожрать куриный торт, а потом вскрыть себе вены.
1	я не понимаю, за каким хуем мне повысили дозировку атаракса, если я чуть ли не прямым текстом сказала, что говно залупа ещё и феварин выписали если ко мне тревога вернётся из-за того, что паксил пить не буду, я ему глаз на жопу натяну
1	@anubisorpheus нет, хотя по идее должна бы, просто после таблеток вроде атаракса и паксила, феназепам уже не так по мозгам бьет
1	Рапортую: таблетки принял. Побочки противные. Ещё вместо тебантина продали аналог от fpizer (? Так пишется ?).
1	Блд. Какой паксил? Это ж антидепрессант. Ненене. Мне просто от тупости мозга нада) фенотропил -хорошо помогает, но после пары дней придётся успокоительные пить, он очень нервирует меня)
1	чувствую прозак ещё даст о себе знатьу меня уже началась аритмиябля )))
1	После утренней дозы кветиапина адски клонит в сон. С трудом держусь.
1	пришлось смешать флуоксетин с фенибутом = выпала из реальности
1	ЕСТЬ ПЕРЕСТАЛ, ПРОЗАК КРИВО ВСТАВЛЯЛ.
1	@VStativ @AlenaSvetoch и кстати - на прошлой неделе купила наш заменитель серетида - сердце заходится просто!! А от французского препарата было норм! Ну и покупала бы францию скажете вы. нет такой возможности! Его просто нет в аптеках! А если есть у меня на него денег не хватает!
1	Прочитала, что Ламотриджин повышает частоту суицидального поведения. А ведь по факту это самый часто применяемый нормотимик. Бля. Стрем.
1	Флуоксетин, усиливающий действие этанола - отличный выход для нищего студента в депрессии, желающего напиться одной бутылкой пива. Работает!
1	еще блин Вове врач прописал антибиотик цифран, а я вспомнила, что это уеба, от которой меня жутко мутило, и я еще тогда бросила его пить.   Ну подумала, типа Вове мб норм будет  а нет, его тоже от него тошнит(
1	баклофен с алкоголем и вот я: счастливый, весёлый и сильный, по направлению вверх пытаюсь ползти, пытаюсь бежать #мальвинафолловиткотанов
1	За выходные долечилась, убралась в квартире и в клетке у крыс, съездила на дачу, сходила в магазин, приготовила еды и СРАЗУ после готовки помыла посуду. Флуоксетин заебись!
1	«Имодиум» быстро и эффективно избавит вас от «Даниссимо».  #FollowBack #FF_RU
1	Лучший завтрак - это кофе и пара капсул флуоксетина:3 и все сразу так хорошо, хочется горы сворачивать!
1	съела сегодня какой то заграничный орех и начала задыхаться так сильно что мне помог только вентолин так я узнала что у меня на них аллергия
1	"Мне понравилось видео ""Как похудеть - метформин для ""сушки"" в спорте"""
1	сидел на АД, антипсихотиках и нормотимиках. нагрузок не было, за питанием начал следить после первой недели на колесах (появились силы), спать начал меньше (сидел на флуоксетине, поэтому первый день прошел как на спидах, после отпустило, но спал меньше чем надо)
1	походу я единственный в мире человек который толстеет от флуоксетина :(
1	Какие же от венлафаксина красивые блестящие глаза, который день умиляюсь.
1	Увеличила дозу кветирона Знаю нельзя самостоятельно это делать Но не могу пребывать в бодровственном состоянии, мне лучше когда я сплю Пусть даже мне снится бред и ужасы,там я не думаю о том что я не в порядке
1	Вместо пачки сигарет купила две плитки шоколада. Теперь если меня будет накрывать, буду жрать шоколад🤤.  Ещё хочу Флуоксетин достать🤤, чтобы быть под кайфом и расширить свою зону комфорта. А то у меня проблемы с социализацией ИРЛ. Как-нибудь выпишу себе Флуоксетин))
1	Пиздец душишь, тут про бухыч же. Лоперамид вообще врагу не пожелаю. Лучше просраться хорошенько чем 3 дня вообще не срать и чувствовать что нужно бы посрать
1	БЛЯ сейчас у подруги на балконе встретила упаковку флуоксетина, первая мысль: сцапать 2 шт, чтоб не видно было. когда она вернулась, сказала ей, и она убрала. по чувствам беспомощность, злость, грусть, разочарование, бессилие
1	Акку-Чек-немецкий глюкометр,Метформин известен с 40х годов,очень широко применялся,потом отменили из-за лактоацидоза(может вызвать),а теперь вновь препарат первой линии при лечении СД.
1	Препарат снимает спазм легких, который свойственен для астмы. Вы сколько не бегайте, устанете, но бронхоспазма у вас не будет. Вы тоже можете попробовать вентолин после бега - ничего не изменится.
1	Когда первый месяц пьешь один венлафаксин, становится очень тяжело уснуть, иногда не спишь всю ночь. Днём постоянно зеваешь и залипаешь, а от тревожности мне ещё больше хотелось спрятаться под одеяло и лежать там. Тк я пила его только месяц, не ручаюсь, проходит ли это после
1	@Lieslia_Sau Кровь, скорее, из-за того, что препарат оказался еще и сосудосуживающим - этого лучше не надо, там привыкание слизистой, если &gt;7 дн. Азеластин норм. Будесонид и Беклометазон еще хорошо - это глюкокортикоиды, но из-за местного применения на надпочечники не действуют.
1	Белый Бим Чёрная ревность в крови есть перестал прозак криво вставлял с травой засада транков нет сна хуй дождешься самооценка ноль не помогает алкоголь сознание спутано бред друзья беспокоятся я с ними груб когда человек влюблён с нихуя он превращается в злобный труп
1	Сероквель я бы подумал тоже и возможно пересмотрел с врачом - от неё часто хочется есть больше чем надо, что вернёт к проблемам с ЖКТ, и тд, хотя если чисто как снотворное то хороший современный нейролептик.
1	ЭХ ЩАС БЫ ФЛУОКСЕТИНОМ НАКИДАТЬСЯ И АНОРЕКСИЧКОЙ СТАТЬ
1	Паксил. Это антидепрессанты. Считаются вроде как лёгкими, но приход от них хороший. Вызывают абсолютное чувство похуизма совершенно на всё. У меня подруга на них сидела после развода, а я периодически стреляла у неё, когда совсем херово было.
1	Это было похоже на эпидемию, которую связали с ухудшением экологии- промышленный бум как никак. Но в 1961 году один профессор нашел взаимосвязь между родившимися детьми с пороками и приемом талидомида   матерью во время беременности. Спустя долгих 14 лет после начала его продаж..
1	я: /задыхаюсь/ я: /узнаю цену пульмикорта, ибо беродуал не помогает уже/ я: /задыхаюсь еще больше/
1	надеюсь мне купят флуоксетин и я ещё месяц смогу жить как полу овощ
1	Я который день в ломке от пароксетина и не хожу на пары Хех
1	"Пока на глаза попалась ""Я сошла с ума"", признаюсь ксанаксу: Я сошла с ума, я сошла с ума, мне нужна она - ТАБЛЕТОЧКА."
1	мне надо дожить до вечера понедельника. у меня тревога, тошнота, полное отсутствие аппетита, и последняя четвертинка кетилепта на случай пиздеца.
1	У меня большие вопросы к своему организму То есть под гидазепамом ты, сучара, засыпаешь намертво, а под прописанным врачом кветиапином - нет? Ты должен был бороться со злом, а не примкнуть к нему! Я мечтаю ощутить выспанность по утрам, а не чувство выползания из вязкого болота
1	@nightbvrd но лоперамида много нельзя 💦 он отключает кишечник насовсем 💦💦💦 а если там вирус, то 💦💦💦💦💦 смекту или угля надо похавать
1	я сам такой коктейль пил. все норм. вот зипрекса- это вот да. это вот ммм. спишь после нее 24 часа.
1	уже часов двенадцать почти постоянно тошнит (побочка от паксила) кмп надеюсь скоро пройдёт и станет лучше
1	Нету там уже сибутрамина давно(((((((( больно он хорошо помогает, невыгодно им нас худеть
1	Я сейчас пью паксил + кветиапин. Уже полгода. Мне отменили мощный транквилизатор и меня накрывает эмоциями, врач говорит что это нормально и надо перетерпеть
1	просто интересно, было бы все настолько фатально в этом плане, если б не вот эти постоянные упреки. я помню, как когда набрал резко вес из-за оланзапина, был в шаге от самоубийства из-за ненависти к себе (хотя были и другие причины). и это страшно.
1	Я: от кветиапина меня вырубает  Психиатр: увЕЛИЧИТБ ДОЗУ
1	раньше паксил назначали, но теперь с него параноит
1	оно роняет давление. я от сероквеля не раз в обмороки падал.
1	Я не понимала почему меня постоянно тошнит, а потом вспомнила что я снова пью метформин
1	2 капсулы флуоксетина зрачки опять за орбитой просто какого??? 7?
1	Я прогулял физру, я обожрался ксанакса На алгебре сижу и ем вагину одноклассницы Пока ты в интернете пишешь то, что мы не справимся Я на последней парте даю в рот Кате без палева
1	Эй, но ведь велаксин классный. Ну если не учитывать, что от него страшно тошнит и это худший синдром отмены, ну а так он няшечка
1	до этого пила Рексетин, вот с них меня уже в больнице снимали с лютой ломкой. Вообще у всех очень индивидуально
1	Да чтоб я ещё раз взяла что-то по совету аптекарей! Парацетамольный порошок на вкус такой, будто зубную пасту выпил. Потеря части ужина и залп вентолина после кашля в комплекте. Нет, мироздание, когда я думала о том, что не хочу прямо сейчас спать, я не это имела в виду.
1	Возможно, его пора заменить на другой препарат. Спросите своего врача. Но лично у меня после начала апатии в ходе приёма паксила, врач просто заменил лекарство, и все окей
1	Круги под глазами больше, чем сиськи. Спасибо (нет) флуоксетину за -4 кг за месяц, лучше чем спиды, 10/10, блядь.
1	ну не хочу я спать по 2 дня подряд (фенибут) или же страдать от головной боли (атаракс, флуоксетин), не хочу жить без всего спектра эмоций (флуоксетин)
