0.99919444	0.00080557185
0.99919826	0.00080173934
0.9993311	0.00066892355
0.0010798047	0.9989202
0.0017062982	0.9982937
0.0012779179	0.998722
0.9993333	0.00066666486
0.99912566	0.00087431096
0.99620974	0.0037902978
0.9978951	0.0021048617
0.9930224	0.0069776215
0.9993881	0.00061193196
0.9991398	0.00086014625
0.99933857	0.00066141237
0.9993718	0.0006281898
0.99926764	0.0007323068
0.99814415	0.0018558024
0.99933976	0.0006601784
0.0011682922	0.9988317
0.9994106	0.00058941887
0.9993327	0.0006672744
0.9991412	0.0008587819
0.9993849	0.0006150561
0.99927217	0.000727801
0.99941814	0.00058184477
0.9983694	0.0016305844
0.99927884	0.00072112033
0.0013966039	0.9986034
0.0014422813	0.99855775
0.0011018965	0.998898
0.00176931	0.99823076
0.99932265	0.00067735877
0.19352955	0.80647045
0.9985135	0.0014864978
0.9985109	0.0014890727
0.9993362	0.0006638464
0.9994142	0.0005858598
0.99931693	0.0006830305
0.9993537	0.0006462599
0.9621881	0.0378119
0.9992737	0.0007262888
0.0013654005	0.99863464
0.9994042	0.00059578114
0.0452563	0.9547437
0.99890006	0.0010999412
0.9991573	0.00084266753
0.9992993	0.00070075225
0.0013208443	0.9986791
0.0011711166	0.9988288
0.0017675705	0.9982324
0.0011365272	0.99886346
0.9992663	0.0007337228
0.0066333856	0.99336666
0.9988164	0.0011836676
0.003281922	0.9967181
0.0021031247	0.9978969
0.0012163896	0.99878365
0.99918646	0.0008135961
0.0009962005	0.9990038
0.041373998	0.958626
0.94083637	0.059163656
0.9993352	0.00066477223
0.99771416	0.002285881
0.9993709	0.0006292001
0.0011788921	0.9988211
0.99865377	0.0013462078
0.9993567	0.00064334954
0.99927276	0.00072724663
0.99934405	0.00065593695
0.9993662	0.00063381216
0.0010764325	0.9989235
0.9989084	0.0010916159
0.99775046	0.0022495708
0.0017967972	0.99820316
0.0012975476	0.9987024
0.99942124	0.00057877344
0.048654348	0.9513456
0.9990306	0.0009694226
0.97918737	0.020812666
0.0028431935	0.99715686
0.999268	0.0007320546
0.9992281	0.0007718884
0.99931383	0.0006861884
0.0011273813	0.9988726
0.99934524	0.0006547768
0.9987708	0.001229229
0.9993667	0.00063329586
0.0010725862	0.9989274
0.0011071085	0.99889296
0.07582573	0.9241743
0.99938476	0.0006151962
0.0011620772	0.9988379
0.9992975	0.0007024358
0.87226135	0.1277387
0.99749833	0.002501599
0.999387	0.0006129751
0.0012088865	0.99879116
0.04824731	0.95175266
0.0011099656	0.9988901
0.0010809972	0.998919
0.9993173	0.0006826827
0.9988513	0.0011487473
0.9993118	0.0006881412
0.99932504	0.00067499053
0.0012017813	0.99879825
0.0016640065	0.998336
0.9820802	0.017919803
0.9990829	0.0009170281
0.9920414	0.007958599
0.0011372394	0.99886274
0.99937207	0.0006279851
0.9994035	0.0005965056
0.99916697	0.00083304534
0.17918448	0.8208155
0.0012298463	0.9987702
0.0013110709	0.998689
0.9992318	0.00076815713
0.99915874	0.00084122835
0.9993987	0.00060131244
0.0011636257	0.99883634
0.99887866	0.0011213544
0.9969897	0.0030102262
0.99932563	0.0006743431
0.99861217	0.0013877949
0.97181547	0.02818451
0.99558336	0.004416629
0.000952625	0.99904734
0.9992505	0.0007494982
0.01106023	0.9889397
0.9778365	0.022163542
0.99892277	0.0010771947
0.055658575	0.9443415
0.001235991	0.99876404
0.9956731	0.004326836
0.9993617	0.00063834916
0.9993569	0.0006430276
0.9993924	0.00060754956
0.010992002	0.98900807
0.99938023	0.0006196871
0.9993513	0.00064871815
0.9993537	0.0006463055
0.0035734293	0.9964265
0.047028806	0.9529712
0.001049953	0.99895006
0.045881476	0.9541185
0.52826154	0.47173852
0.99924016	0.0007598342
0.99923646	0.00076353166
0.0011534233	0.99884653
0.0012055982	0.99879444
0.0011044086	0.9988955
0.92184854	0.07815148
0.999395	0.0006049875
0.0012028179	0.9987972
0.99848384	0.0015162311
0.9990784	0.0009216273
0.0012160161	0.998784
0.99928814	0.00071193225
0.9993656	0.0006344413
0.9993081	0.000691914
0.99935514	0.00064481504
0.0012097919	0.9987902
0.0010652995	0.9989347
0.08643098	0.913569
0.9990564	0.0009435995
0.0011499801	0.99885
0.9993698	0.00063025247
0.9993286	0.0006714259
0.9993672	0.0006327969
0.99938786	0.0006121344
0.9993697	0.0006303882
0.99928504	0.0007149523
0.0010276499	0.9989724
0.99912006	0.0008799025
0.9957183	0.0042817304
0.0020667948	0.99793327
0.995943	0.0040569534
0.0011706856	0.9988293
0.9953506	0.0046494356
0.0010572023	0.9989428
0.0011559774	0.998844
0.9991148	0.000885151
0.999292	0.0007079867
0.001178452	0.99882156
0.0021616493	0.9978383
0.9988226	0.0011773293
0.99943525	0.00056474423
0.0015137922	0.9984862
0.99940646	0.0005936012
0.9994011	0.00059890904
0.9993309	0.0006691256
0.0012135527	0.9987865
0.0011621508	0.9988379
0.98952067	0.010479281
0.9993331	0.0006669477
0.9994097	0.00059034396
0.9994267	0.0005733401
0.0011275251	0.99887246
0.99385864	0.0061413245
0.99932826	0.0006717799
0.9944247	0.0055753025
0.99905545	0.00094453397
0.0053949836	0.994605
0.99814427	0.0018557037
0.0021037124	0.9978963
0.9125408	0.08745919
0.99912757	0.0008724319
0.99830925	0.0016906937
0.99931467	0.00068538164
0.999406	0.00059403473
0.79157305	0.20842698
0.0011175675	0.9988825
0.004466026	0.99553394
0.99911803	0.00088201667
0.003371797	0.9966282
0.0012365178	0.99876344
0.004758146	0.9952419
0.9993286	0.00067147013
0.99930644	0.00069359253
0.99927944	0.000720619
0.9992908	0.0007091711
0.9984465	0.0015534548
0.0011164865	0.99888355
0.0015872462	0.9984127
0.00137523	0.9986248
0.9993079	0.0006921276
0.99916446	0.0008356069
0.9993525	0.00064747315
0.001164666	0.9988354
0.99937445	0.00062553707
0.99587196	0.0041280123
0.99920183	0.0007981665
0.0013355457	0.9986645
0.9993118	0.00068819243
0.0010897244	0.9989103
0.0014203712	0.9985796
0.0395843	0.9604157
0.9993273	0.00067273964
0.0010036913	0.9989963
0.0014585665	0.9985415
0.9985845	0.0014155699
0.96961457	0.030385444
0.99786013	0.0021398733
0.99938977	0.00061020633
0.9993149	0.00068505044
0.0013044158	0.99869555
0.7341811	0.26581883
0.999206	0.0007940265
0.9991279	0.00087209995
0.99839526	0.0016046711
0.0012597278	0.99874026
0.9993618	0.0006382059
0.9040958	0.09590415
0.99939966	0.0006002834
0.99940884	0.0005911785
0.8520478	0.14795217
0.9989631	0.0010368811
0.0011512486	0.9988487
0.9993761	0.0006238525
0.0011490739	0.99885094
0.9989366	0.0010634521
0.0012118915	0.9987882
0.0010870115	0.99891305
0.99925286	0.00074711035
0.9990038	0.0009962124
0.9989116	0.0010883455
0.9993476	0.0006523525
0.99940073	0.00059926393
0.0010648642	0.99893516
0.9994118	0.0005881885
0.9985172	0.001482822
0.0011036373	0.99889636
0.9926359	0.0073641557
0.99941504	0.00058495393
0.0015859712	0.99841404
0.9993019	0.0006980281
0.9849103	0.01508969
0.9992774	0.00072257564
0.0010602949	0.9989397
0.9993167	0.000683361
0.99938416	0.0006158104
0.001278995	0.99872094
0.0012978208	0.99870217
0.8950933	0.10490671
0.9987779	0.00122204
0.0011861336	0.99881387
0.9964318	0.003568194
0.9991722	0.00082781044
0.9990024	0.0009976603
0.9993062	0.00069381396
0.99707055	0.0029294465
0.99937564	0.00062433514
0.0011749783	0.998825
0.999338	0.00066199445
0.0010502518	0.9989498
0.9992483	0.0007516845
0.00585652	0.99414355
0.0038363445	0.9961636
0.99691063	0.0030893483
0.9989993	0.0010007551
0.99931586	0.00068410253
0.9993179	0.0006821218
0.99936694	0.0006330653
0.0014529375	0.998547
0.0012981601	0.9987018
0.026034456	0.97396547
